epoch,sample_set,precision,recall,f1
1.0,validation,0.84251968503937,0.84251968503937,0.84251968503937
1.0,test,0.7299651567944251,0.7730627306273062,0.7508960573476703
2.0,validation,0.8976377952755905,0.8976377952755905,0.8976377952755905
2.0,test,0.8265682656826568,0.8265682656826568,0.8265682656826568
3.0,validation,0.9212598425196851,0.9212598425196851,0.9212598425196851
3.0,test,0.8302583025830258,0.8302583025830258,0.8302583025830258
4.0,validation,0.9133858267716536,0.9133858267716536,0.9133858267716536
4.0,test,0.8431734317343174,0.8431734317343174,0.8431734317343174
5.0,validation,0.8818897637795275,0.8818897637795275,0.8818897637795275
5.0,test,0.8118081180811808,0.8118081180811808,0.8118081180811808
6.0,validation,0.8818897637795275,0.8818897637795275,0.8818897637795275
6.0,test,0.8265682656826568,0.8265682656826568,0.8265682656826568
7.0,validation,0.889763779527559,0.889763779527559,0.889763779527559
7.0,test,0.8044280442804428,0.8044280442804428,0.8044280442804429
8.0,validation,0.9212598425196851,0.9212598425196851,0.9212598425196851
8.0,test,0.8357933579335793,0.8357933579335793,0.8357933579335792
9.0,validation,0.905511811023622,0.905511811023622,0.905511811023622
9.0,test,0.8062730627306273,0.8062730627306273,0.8062730627306273
10.0,validation,0.9212598425196851,0.9212598425196851,0.9212598425196851
10.0,test,0.8136531365313653,0.8136531365313653,0.8136531365313654
11.0,validation,0.9133858267716536,0.9133858267716536,0.9133858267716536
11.0,test,0.8025830258302583,0.8025830258302583,0.8025830258302583
12.0,validation,0.9291338582677166,0.9291338582677166,0.9291338582677164
12.0,test,0.8025830258302583,0.8025830258302583,0.8025830258302583
13.0,validation,0.9212598425196851,0.9212598425196851,0.9212598425196851
13.0,test,0.8025830258302583,0.8025830258302583,0.8025830258302583
14.0,validation,0.9212598425196851,0.9212598425196851,0.9212598425196851
14.0,test,0.8136531365313653,0.8136531365313653,0.8136531365313654
15.0,validation,0.9212598425196851,0.9212598425196851,0.9212598425196851
15.0,test,0.8118081180811808,0.8118081180811808,0.8118081180811808
16.0,validation,0.9291338582677166,0.9291338582677166,0.9291338582677164
16.0,test,0.8210332103321033,0.8210332103321033,0.8210332103321034
17.0,validation,0.9212598425196851,0.9212598425196851,0.9212598425196851
17.0,test,0.8173431734317343,0.8173431734317343,0.8173431734317345
18.0,validation,0.9212598425196851,0.9212598425196851,0.9212598425196851
18.0,test,0.8154981549815498,0.8154981549815498,0.8154981549815498
19.0,validation,0.9212598425196851,0.9212598425196851,0.9212598425196851
19.0,test,0.8154981549815498,0.8154981549815498,0.8154981549815498
20.0,validation,0.9212598425196851,0.9212598425196851,0.9212598425196851
20.0,test,0.8154981549815498,0.8154981549815498,0.8154981549815498
