epoch,sample_set,precision,recall,f1
1.0,validation,0.6834733893557423,0.6892655367231638,0.6863572433192687
1.0,test,0.7557117750439367,0.7678571428571429,0.7617360496014173
2.0,validation,0.610705596107056,0.7090395480225988,0.6562091503267974
2.0,test,0.7821428571428571,0.7821428571428571,0.7821428571428573
3.0,validation,0.7288135593220338,0.7288135593220338,0.7288135593220338
3.0,test,0.7955357142857142,0.7955357142857142,0.7955357142857142
4.0,validation,0.7231638418079096,0.7231638418079096,0.7231638418079096
4.0,test,0.7892857142857143,0.7892857142857143,0.7892857142857143
5.0,validation,0.7295774647887324,0.731638418079096,0.7306064880112836
5.0,test,0.7910714285714285,0.7910714285714285,0.7910714285714285
6.0,validation,0.7226890756302521,0.7288135593220338,0.7257383966244726
6.0,test,0.7883928571428571,0.7883928571428571,0.7883928571428571
7.0,validation,0.7183098591549296,0.7203389830508474,0.7193229901269395
7.0,test,0.7959001782531194,0.7973214285714286,0.7966101694915254
8.0,validation,0.731638418079096,0.731638418079096,0.731638418079096
8.0,test,0.7903657448706513,0.7910714285714285,0.7907184292726461
9.0,validation,0.7372881355932204,0.7372881355932204,0.7372881355932204
9.0,test,0.7883928571428571,0.7883928571428571,0.7883928571428571
10.0,validation,0.711864406779661,0.711864406779661,0.711864406779661
10.0,test,0.7875,0.7875,0.7875
11.0,validation,0.731638418079096,0.731638418079096,0.731638418079096
11.0,test,0.7892857142857143,0.7892857142857143,0.7892857142857143
12.0,validation,0.7288135593220338,0.7288135593220338,0.7288135593220338
12.0,test,0.7910714285714285,0.7910714285714285,0.7910714285714285
13.0,validation,0.7344632768361582,0.7344632768361582,0.7344632768361582
13.0,test,0.7946428571428571,0.7946428571428571,0.7946428571428572
14.0,validation,0.7429378531073446,0.7429378531073446,0.7429378531073445
14.0,test,0.7910714285714285,0.7910714285714285,0.7910714285714285
15.0,validation,0.7344632768361582,0.7344632768361582,0.7344632768361582
15.0,test,0.7901785714285714,0.7901785714285714,0.7901785714285714
16.0,validation,0.7344632768361582,0.7344632768361582,0.7344632768361582
16.0,test,0.7955357142857142,0.7955357142857142,0.7955357142857142
17.0,validation,0.7372881355932204,0.7372881355932204,0.7372881355932204
17.0,test,0.7964285714285714,0.7964285714285714,0.7964285714285714
18.0,validation,0.7288135593220338,0.7288135593220338,0.7288135593220338
18.0,test,0.7973214285714286,0.7973214285714286,0.7973214285714286
19.0,validation,0.7288135593220338,0.7288135593220338,0.7288135593220338
19.0,test,0.7964285714285714,0.7964285714285714,0.7964285714285714
20.0,validation,0.731638418079096,0.731638418079096,0.731638418079096
20.0,test,0.7964285714285714,0.7964285714285714,0.7964285714285714
