epoch,sample_set,precision,recall,f1
1.0,validation,0.4901185770750988,0.4714828897338403,0.48062015503875966
1.0,test,0.409297052154195,0.413516609392898,0.4113960113960114
2.0,validation,0.4222972972972973,0.4752851711026616,0.44722719141323797
2.0,test,0.39920948616600793,0.4627720504009164,0.4286472148541114
3.0,validation,0.38434163701067614,0.41064638783269963,0.39705882352941174
3.0,test,0.3783505154639175,0.42038946162657503,0.3982637004883342
4.0,validation,0.3717948717948718,0.44106463878326996,0.40347826086956523
4.0,test,0.3781749764816557,0.46048109965635736,0.4152892561983471
5.0,validation,0.34527687296416937,0.40304182509505704,0.3719298245614035
5.0,test,0.3509259259259259,0.434135166093929,0.388120839733743
6.0,validation,0.3720136518771331,0.4144486692015209,0.3920863309352518
6.0,test,0.3619512195121951,0.424971363115693,0.3909378292939937
7.0,validation,0.3485342019543974,0.4068441064638783,0.37543859649122807
7.0,test,0.32765151515151514,0.3963344788087056,0.35873509590461383
8.0,validation,0.36298932384341637,0.38783269961977185,0.375
8.0,test,0.33401639344262296,0.3734249713631157,0.35262303948080037
9.0,validation,0.3401360544217687,0.38022813688212925,0.3590664272890484
9.0,test,0.3372093023255814,0.39862542955326463,0.3653543307086614
10.0,validation,0.2977346278317152,0.34980988593155893,0.3216783216783217
10.0,test,0.30123927550047663,0.3619702176403207,0.32882414151925077
11.0,validation,0.30743243243243246,0.34600760456273766,0.32558139534883723
11.0,test,0.30880929332042595,0.3654066437571592,0.33473242392444913
12.0,validation,0.28975265017667845,0.311787072243346,0.30036630036630035
12.0,test,0.3061023622047244,0.35624284077892326,0.3292747485442033
13.0,validation,0.28938906752411575,0.34220532319391633,0.313588850174216
13.0,test,0.2987861811391223,0.3665521191294387,0.3292181069958848
14.0,validation,0.30670926517571884,0.3650190114068441,0.33333333333333337
14.0,test,0.31031307550644566,0.38602520045819017,0.3440530883103624
15.0,validation,0.2931596091205212,0.34220532319391633,0.31578947368421056
15.0,test,0.308263695450325,0.38029782359679265,0.3405128205128205
16.0,validation,0.29180327868852457,0.33840304182509506,0.3133802816901408
16.0,test,0.303985171455051,0.3757159221076747,0.3360655737704918
17.0,validation,0.2679738562091503,0.311787072243346,0.2882249560632689
17.0,test,0.2970946579194002,0.3631156930126002,0.3268041237113402
18.0,validation,0.28,0.3193916349809886,0.2984014209591474
18.0,test,0.30348727615457116,0.36884306987399773,0.3329886246122027
19.0,validation,0.28104575163398693,0.3269961977186312,0.30228471001757473
19.0,test,0.3000931966449208,0.36884306987399773,0.3309352517985612
20.0,validation,0.28104575163398693,0.3269961977186312,0.30228471001757473
20.0,test,0.3006535947712418,0.36884306987399773,0.33127572016460904
