epoch,sample_set,precision,recall,f1
1.0,validation,0.692090395480226,0.692090395480226,0.692090395480226
1.0,test,0.7839285714285714,0.7839285714285714,0.7839285714285714
2.0,validation,0.6892655367231638,0.6892655367231638,0.6892655367231638
2.0,test,0.7651785714285714,0.7651785714285714,0.7651785714285715
3.0,validation,0.7033898305084746,0.7033898305084746,0.7033898305084746
3.0,test,0.7580357142857143,0.7580357142857143,0.7580357142857143
4.0,validation,0.6807909604519774,0.6807909604519774,0.6807909604519774
4.0,test,0.7696428571428572,0.7696428571428572,0.7696428571428572
5.0,validation,0.7372881355932204,0.7372881355932204,0.7372881355932204
5.0,test,0.7785714285714286,0.7785714285714286,0.7785714285714285
6.0,validation,0.7146892655367232,0.7146892655367232,0.7146892655367232
6.0,test,0.7794642857142857,0.7794642857142857,0.7794642857142856
7.0,validation,0.7033898305084746,0.7033898305084746,0.7033898305084746
7.0,test,0.75625,0.75625,0.75625
8.0,validation,0.7062146892655368,0.7062146892655368,0.7062146892655368
8.0,test,0.75,0.75,0.75
9.0,validation,0.6836158192090396,0.6836158192090396,0.6836158192090396
9.0,test,0.7598214285714285,0.7598214285714285,0.7598214285714285
10.0,validation,0.7005649717514124,0.7005649717514124,0.7005649717514124
10.0,test,0.7732142857142857,0.7732142857142857,0.7732142857142857
11.0,validation,0.692090395480226,0.692090395480226,0.692090395480226
11.0,test,0.7553571428571428,0.7553571428571428,0.7553571428571427
12.0,validation,0.6977401129943502,0.6977401129943502,0.6977401129943502
12.0,test,0.7633928571428571,0.7633928571428571,0.7633928571428571
13.0,validation,0.6949152542372882,0.6949152542372882,0.6949152542372882
13.0,test,0.7767857142857143,0.7767857142857143,0.7767857142857143
14.0,validation,0.6949152542372882,0.6949152542372882,0.6949152542372882
14.0,test,0.7678571428571429,0.7678571428571429,0.7678571428571429
15.0,validation,0.6751412429378532,0.6751412429378532,0.6751412429378532
15.0,test,0.7598214285714285,0.7598214285714285,0.7598214285714285
16.0,validation,0.692090395480226,0.692090395480226,0.692090395480226
16.0,test,0.7660714285714286,0.7660714285714286,0.7660714285714286
17.0,validation,0.6892655367231638,0.6892655367231638,0.6892655367231638
17.0,test,0.7607142857142857,0.7607142857142857,0.7607142857142857
18.0,validation,0.6864406779661016,0.6864406779661016,0.6864406779661016
18.0,test,0.7633928571428571,0.7633928571428571,0.7633928571428571
19.0,validation,0.6864406779661016,0.6864406779661016,0.6864406779661016
19.0,test,0.7633928571428571,0.7633928571428571,0.7633928571428571
20.0,validation,0.6864406779661016,0.6864406779661016,0.6864406779661016
20.0,test,0.7625,0.7625,0.7625
