epoch,sample_set,precision,recall,f1
1.0,validation,0.7401129943502824,0.7401129943502824,0.7401129943502824
1.0,test,0.7857142857142857,0.7857142857142857,0.7857142857142857
2.0,validation,0.7627118644067796,0.7627118644067796,0.7627118644067796
2.0,test,0.8446428571428571,0.8446428571428571,0.8446428571428571
3.0,validation,0.807909604519774,0.807909604519774,0.8079096045197741
3.0,test,0.8553571428571428,0.8553571428571428,0.8553571428571428
4.0,validation,0.7966101694915254,0.7966101694915254,0.7966101694915254
4.0,test,0.8607142857142858,0.8607142857142858,0.8607142857142858
5.0,validation,0.8050847457627118,0.8050847457627118,0.8050847457627118
5.0,test,0.8633928571428572,0.8633928571428572,0.8633928571428572
6.0,validation,0.8248587570621468,0.8248587570621468,0.8248587570621468
6.0,test,0.8669642857142857,0.8669642857142857,0.8669642857142857
7.0,validation,0.807909604519774,0.807909604519774,0.8079096045197741
7.0,test,0.8625,0.8625,0.8625
8.0,validation,0.8107344632768362,0.8107344632768362,0.8107344632768362
8.0,test,0.8741071428571429,0.8741071428571429,0.8741071428571429
9.0,validation,0.807909604519774,0.807909604519774,0.8079096045197741
9.0,test,0.86875,0.86875,0.86875
10.0,validation,0.8050847457627118,0.8050847457627118,0.8050847457627118
10.0,test,0.8696428571428572,0.8696428571428572,0.8696428571428572
11.0,validation,0.7796610169491526,0.7796610169491526,0.7796610169491526
11.0,test,0.8616071428571429,0.8616071428571429,0.8616071428571429
12.0,validation,0.7909604519774012,0.7909604519774012,0.7909604519774012
12.0,test,0.86875,0.86875,0.86875
13.0,validation,0.7994350282485876,0.7994350282485876,0.7994350282485876
13.0,test,0.8696428571428572,0.8696428571428572,0.8696428571428572
14.0,validation,0.7994350282485876,0.7994350282485876,0.7994350282485876
14.0,test,0.8732142857142857,0.8732142857142857,0.8732142857142858
15.0,validation,0.7994350282485876,0.7994350282485876,0.7994350282485876
15.0,test,0.8705357142857143,0.8705357142857143,0.8705357142857143
16.0,validation,0.7966101694915254,0.7966101694915254,0.7966101694915254
16.0,test,0.8669642857142857,0.8669642857142857,0.8669642857142857
17.0,validation,0.8022598870056498,0.8022598870056498,0.8022598870056498
17.0,test,0.8714285714285714,0.8714285714285714,0.8714285714285714
18.0,validation,0.7994350282485876,0.7994350282485876,0.7994350282485876
18.0,test,0.8723214285714286,0.8723214285714286,0.8723214285714286
19.0,validation,0.7994350282485876,0.7994350282485876,0.7994350282485876
19.0,test,0.8732142857142857,0.8732142857142857,0.8732142857142858
20.0,validation,0.7994350282485876,0.7994350282485876,0.7994350282485876
20.0,test,0.8723214285714286,0.8723214285714286,0.8723214285714286
