epoch,sample_set,precision,recall,f1
1.0,validation,0.8207171314741036,0.7832699619771863,0.8015564202334632
1.0,test,0.7651869158878505,0.7502863688430699,0.7576633892423367
2.0,validation,0.86,0.8174904942965779,0.8382066276803117
2.0,test,0.8227383863080685,0.7709049255441008,0.7959787108219988
3.0,validation,0.8390804597701149,0.8326996197718631,0.8358778625954199
3.0,test,0.819954128440367,0.8190148911798396,0.819484240687679
4.0,validation,0.8415094339622642,0.8479087452471483,0.8446969696969697
4.0,test,0.8220720720720721,0.8361970217640321,0.8290743895513912
5.0,validation,0.8517110266159695,0.8517110266159695,0.8517110266159695
5.0,test,0.8466819221967964,0.847651775486827,0.8471665712650258
6.0,validation,0.8560606060606061,0.8593155893536122,0.8576850094876661
6.0,test,0.829954954954955,0.8442153493699885,0.8370244179443498
7.0,validation,0.8664122137404581,0.8631178707224335,0.8647619047619048
7.0,test,0.8690614136732329,0.8591065292096219,0.8640552995391704
8.0,validation,0.8793774319066148,0.8593155893536122,0.8692307692307693
8.0,test,0.8729216152019003,0.8419243986254296,0.8571428571428572
9.0,validation,0.8850574712643678,0.8783269961977186,0.8816793893129771
9.0,test,0.8680555555555556,0.8591065292096219,0.8635578583765112
10.0,validation,0.8871595330739299,0.8669201520912547,0.8769230769230769
10.0,test,0.8568047337278106,0.8293241695303551,0.8428405122235157
11.0,validation,0.8783269961977186,0.8783269961977186,0.8783269961977186
11.0,test,0.8621867881548975,0.8671248568155785,0.8646487721302113
12.0,validation,0.8735632183908046,0.8669201520912547,0.8702290076335877
12.0,test,0.8707093821510298,0.8717067583046965,0.8712077847738982
13.0,validation,0.875,0.8783269961977186,0.8766603415559773
13.0,test,0.8688711516533637,0.872852233676976,0.870857142857143
14.0,validation,0.8941176470588236,0.8669201520912547,0.8803088803088803
14.0,test,0.8833922261484098,0.8591065292096219,0.8710801393728222
15.0,validation,0.875,0.8783269961977186,0.8766603415559773
15.0,test,0.8726851851851852,0.86368843069874,0.8681635002878527
16.0,validation,0.8812260536398467,0.8745247148288974,0.8778625954198473
16.0,test,0.8726635514018691,0.8556701030927835,0.8640832851359167
17.0,validation,0.8702290076335878,0.8669201520912547,0.8685714285714285
17.0,test,0.8725602755453502,0.870561282932417,0.871559633027523
18.0,validation,0.8664122137404581,0.8631178707224335,0.8647619047619048
18.0,test,0.8711162255466053,0.8671248568155785,0.8691159586681975
19.0,validation,0.8740458015267175,0.870722433460076,0.8723809523809523
19.0,test,0.8734177215189873,0.8694158075601375,0.8714121699196327
20.0,validation,0.8740458015267175,0.870722433460076,0.8723809523809523
20.0,test,0.8734177215189873,0.8694158075601375,0.8714121699196327
