epoch,sample_set,precision,recall,f1
1.0,validation,0.7889447236180904,0.7889447236180904,0.7889447236180903
1.0,test,0.7351097178683386,0.7351097178683386,0.7351097178683386
2.0,validation,0.7437185929648241,0.7437185929648241,0.7437185929648241
2.0,test,0.7601880877742947,0.7601880877742947,0.7601880877742947
3.0,validation,0.7738693467336684,0.7738693467336684,0.7738693467336684
3.0,test,0.7351097178683386,0.7351097178683386,0.7351097178683386
4.0,validation,0.7688442211055276,0.7688442211055276,0.7688442211055276
4.0,test,0.7586206896551724,0.7586206896551724,0.7586206896551724
5.0,validation,0.7839195979899497,0.7839195979899497,0.7839195979899497
5.0,test,0.7586206896551724,0.7586206896551724,0.7586206896551724
6.0,validation,0.7537688442211056,0.7537688442211056,0.7537688442211056
6.0,test,0.7601880877742947,0.7601880877742947,0.7601880877742947
7.0,validation,0.7437185929648241,0.7437185929648241,0.7437185929648241
7.0,test,0.7539184952978056,0.7539184952978056,0.7539184952978057
8.0,validation,0.7336683417085427,0.7336683417085427,0.7336683417085426
8.0,test,0.7460815047021944,0.7460815047021944,0.7460815047021945
9.0,validation,0.7336683417085427,0.7336683417085427,0.7336683417085426
9.0,test,0.7476489028213166,0.7476489028213166,0.7476489028213166
10.0,validation,0.7286432160804021,0.7286432160804021,0.7286432160804021
10.0,test,0.7413793103448276,0.7413793103448276,0.7413793103448276
11.0,validation,0.7336683417085427,0.7336683417085427,0.7336683417085426
11.0,test,0.7460815047021944,0.7460815047021944,0.7460815047021945
12.0,validation,0.7336683417085427,0.7336683417085427,0.7336683417085426
12.0,test,0.7539184952978056,0.7539184952978056,0.7539184952978057
13.0,validation,0.7336683417085427,0.7336683417085427,0.7336683417085426
13.0,test,0.7460815047021944,0.7460815047021944,0.7460815047021945
14.0,validation,0.7286432160804021,0.7286432160804021,0.7286432160804021
14.0,test,0.7648902821316614,0.7648902821316614,0.7648902821316614
15.0,validation,0.7286432160804021,0.7286432160804021,0.7286432160804021
15.0,test,0.7507836990595611,0.7507836990595611,0.7507836990595611
16.0,validation,0.7185929648241206,0.7185929648241206,0.7185929648241205
16.0,test,0.7445141065830722,0.7445141065830722,0.7445141065830722
17.0,validation,0.7236180904522613,0.7236180904522613,0.7236180904522612
17.0,test,0.7476489028213166,0.7476489028213166,0.7476489028213166
18.0,validation,0.7185929648241206,0.7185929648241206,0.7185929648241205
18.0,test,0.7523510971786834,0.7523510971786834,0.7523510971786834
19.0,validation,0.7185929648241206,0.7185929648241206,0.7185929648241205
19.0,test,0.7492163009404389,0.7492163009404389,0.7492163009404389
20.0,validation,0.7185929648241206,0.7185929648241206,0.7185929648241205
20.0,test,0.7492163009404389,0.7492163009404389,0.7492163009404389
