epoch,sample_set,precision,recall,f1
1.0,validation,0.018691588785046728,0.02418379685610641,0.021085925144965736
1.0,test,0.018691588785046728,0.02418379685610641,0.021085925144965736
2.0,validation,0.02480916030534351,0.03143893591293833,0.027733333333333336
2.0,test,0.02480916030534351,0.03143893591293833,0.027733333333333336
3.0,validation,0.02123730378578024,0.02781136638452237,0.024083769633507852
3.0,test,0.02123730378578024,0.02781136638452237,0.024083769633507852
4.0,validation,0.011417697431018078,0.014510278113663845,0.012779552715654952
4.0,test,0.011417697431018078,0.014510278113663845,0.012779552715654952
5.0,validation,0.010638297872340425,0.013301088270858524,0.011821601289629231
5.0,test,0.010638297872340425,0.013301088270858524,0.011821601289629231
6.0,validation,0.01725790987535954,0.02176541717049577,0.019251336898395723
6.0,test,0.01725790987535954,0.02176541717049577,0.019251336898395723
7.0,validation,0.029950083194675542,0.04353083434099154,0.03548546081813702
7.0,test,0.029950083194675542,0.04353083434099154,0.03548546081813702
8.0,validation,0.038274182324286705,0.06650544135429262,0.04858657243816254
8.0,test,0.038274182324286705,0.06650544135429262,0.04858657243816254
9.0,validation,0.06075044669446099,0.12333736396614269,0.08140462889066241
9.0,test,0.06075044669446099,0.12333736396614269,0.08140462889066241
10.0,validation,0.0958904109589041,0.1777509068923821,0.12457627118644067
10.0,test,0.0958904109589041,0.1777509068923821,0.12457627118644067
11.0,validation,0.14877300613496933,0.23458282950423218,0.18207414359455656
11.0,test,0.14877300613496933,0.23458282950423218,0.18207414359455656
12.0,validation,0.17004680187207488,0.26360338573155984,0.20673304883831198
12.0,test,0.17004680187207488,0.26360338573155984,0.20673304883831198
13.0,validation,0.18370607028753994,0.2781136638452237,0.22126022126022124
13.0,test,0.18370607028753994,0.2781136638452237,0.22126022126022124
14.0,validation,0.20861486486486486,0.29866989117291415,0.24564893088015913
14.0,test,0.20861486486486486,0.29866989117291415,0.24564893088015913
15.0,validation,0.21163575042158517,0.30350665054413545,0.24937903626428218
15.0,test,0.21163575042158517,0.30350665054413545,0.24937903626428218
16.0,validation,0.21746575342465754,0.30713422007255137,0.25463659147869677
16.0,test,0.21746575342465754,0.30713422007255137,0.25463659147869677
17.0,validation,0.21434599156118145,0.30713422007255137,0.2524850894632207
17.0,test,0.21434599156118145,0.30713422007255137,0.2524850894632207
18.0,validation,0.2133220910623946,0.3059250302297461,0.25136612021857924
18.0,test,0.2133220910623946,0.3059250302297461,0.25136612021857924
19.0,validation,0.21434599156118145,0.30713422007255137,0.2524850894632207
19.0,test,0.21434599156118145,0.30713422007255137,0.2524850894632207
20.0,validation,0.21434599156118145,0.30713422007255137,0.2524850894632207
20.0,test,0.21434599156118145,0.30713422007255137,0.2524850894632207
