epoch,sample_set,precision,recall,f1
1.0,train,0.8398762534670365,0.8324170014802283,0.8361299915038233
1.0,validation,0.8442105263157895,0.8302277432712215,0.837160751565762
1.0,test,0.8498879761015683,0.8549962434259955,0.8524344569288389
2.0,train,0.9157031742694975,0.9211249735673503,0.9184060721062619
2.0,validation,0.9177215189873418,0.9006211180124224,0.9090909090909092
2.0,test,0.9131419939577039,0.9083395942900075,0.9107344632768362
3.0,train,0.9280260612847399,0.963840135335166,0.9455941081894093
3.0,validation,0.9214876033057852,0.9233954451345756,0.922440537745605
3.0,test,0.9193786982248521,0.9338842975206612,0.926574729780097
4.0,train,0.9525434243176178,0.9740960033833792,0.9631991636173549
4.0,validation,0.9397089397089398,0.9358178053830227,0.9377593360995851
4.0,test,0.9177679882525698,0.9391435011269722,0.9283327144448571
5.0,train,0.9691364549201987,0.9694438570522309,0.9692901316137217
5.0,validation,0.9547413793103449,0.917184265010352,0.9355860612460402
5.0,test,0.9390708301599391,0.9263711495116453,0.93267776096823
6.0,train,0.9742295150941411,0.9792768027067034,0.9767466385446876
6.0,validation,0.9533898305084746,0.9316770186335404,0.9424083769633508
6.0,test,0.9482889733840304,0.9368895567242674,0.9425547996976568
7.0,train,0.97842867717035,0.9783252273207866,0.9783769495109702
7.0,validation,0.9649890590809628,0.9130434782608695,0.9382978723404255
7.0,test,0.948021722265322,0.918106686701728,0.932824427480916
8.0,train,0.980048304105849,0.9867836751956016,0.9834044570886676
8.0,validation,0.9637526652452025,0.9358178053830227,0.9495798319327731
8.0,test,0.9392558845861807,0.9293764087152517,0.9342900302114805
9.0,train,0.9807491106926135,0.9911186297314443,0.9859066049642408
9.0,validation,0.9577167019027484,0.937888198757764,0.9476987447698744
9.0,test,0.9334330590875094,0.9376408715251691,0.9355322338830585
10.0,train,0.9741379310344828,0.9916472827236202,0.9828146285235251
10.0,validation,0.9741379310344828,0.9358178053830227,0.9545934530095036
10.0,test,0.9444444444444444,0.932381667918858,0.9383742911153119
11.0,train,0.9830862392983921,0.9955593148657221,0.9892834629123765
11.0,validation,0.9721030042918455,0.937888198757764,0.9546891464699684
11.0,test,0.9382530120481928,0.9361382419233659,0.9371944339977436
12.0,train,0.98226395409494,0.9954535842672869,0.9888147875859896
12.0,validation,0.9763440860215054,0.9399585921325052,0.9578059071729957
12.0,test,0.948971820258949,0.9361382419233659,0.9425113464447807
13.0,train,0.9826993225638353,0.9969338126453796,0.9897653912769643
13.0,validation,0.957983193277311,0.9440993788819876,0.9509906152241918
13.0,test,0.9324424647364514,0.9436513899323816,0.9380134428678119
14.0,train,0.9838356450099072,0.9974624656375555,0.9906021945713236
14.0,validation,0.9621848739495799,0.94824016563147,0.9551616266944735
14.0,test,0.9352896914973664,0.9338842975206612,0.9345864661654135
15.0,train,0.9841451966204234,0.9975681962359907,0.990811236545025
15.0,validation,0.9600840336134454,0.9461697722567288,0.9530761209593327
15.0,test,0.9382530120481928,0.9361382419233659,0.9371944339977436
16.0,train,0.9835399520783414,0.9982025798266018,0.9908170226163613
16.0,validation,0.9705263157894737,0.9544513457556936,0.9624217118997912
16.0,test,0.9310089020771514,0.9429000751314801,0.9369167599850691
17.0,train,0.9843619683069225,0.998308310425037,0.9912860892388452
17.0,validation,0.9704016913319239,0.9503105590062112,0.9602510460251046
17.0,test,0.9390060240963856,0.9368895567242674,0.9379465964648365
18.0,train,0.9843619683069225,0.998308310425037,0.9912860892388452
18.0,validation,0.972457627118644,0.9503105590062112,0.9612565445026178
18.0,test,0.9368421052631579,0.9361382419233659,0.936490041337843
19.0,train,0.9843619683069225,0.998308310425037,0.9912860892388452
19.0,validation,0.972457627118644,0.9503105590062112,0.9612565445026178
19.0,test,0.9375470278404816,0.9361382419233659,0.9368421052631579
20.0,train,0.9843619683069225,0.998308310425037,0.9912860892388452
20.0,validation,0.972457627118644,0.9503105590062112,0.9612565445026178
20.0,test,0.9375470278404816,0.9361382419233659,0.9368421052631579
