epoch,sample_set,precision,recall,f1
1.0,train,0.8647267007471491,0.8293418819536111,0.8466647415535663
1.0,validation,0.8643326039387309,0.8178053830227743,0.8404255319148937
1.0,test,0.8858954041204438,0.8399699474079639,0.862321635171616
2.0,train,0.8960620976902688,0.8925136715066944,0.8942843646669815
2.0,validation,0.8907563025210085,0.8778467908902692,0.8842544316996873
2.0,test,0.9118311981914092,0.9090909090909091,0.9104589917231001
3.0,train,0.9189240030097818,0.9211766924382425,0.9200489688294566
3.0,validation,0.9008264462809917,0.9026915113871635,0.9017580144777663
3.0,test,0.9211935730680949,0.9045830202854996,0.9128127369219106
4.0,train,0.9476822465858818,0.9290967376956439,0.9382974671491143
4.0,validation,0.9194915254237288,0.8985507246376812,0.9089005235602095
4.0,test,0.9403563129357088,0.9120961682945155,0.9260106788710908
5.0,train,0.9794100178182538,0.9328681878182161,0.9555727255167085
5.0,validation,0.9308855291576674,0.8923395445134575,0.9112050739957717
5.0,test,0.9518927444794952,0.9068369646882044,0.9288187764524818
6.0,train,0.9732177263969172,0.9524797284555911,0.962737062803774
6.0,validation,0.9203354297693921,0.9089026915113871,0.9145833333333333
6.0,test,0.955503512880562,0.9196093163035312,0.9372128637059725
7.0,train,0.9879728419010669,0.9603997737129927,0.9739912029068655
7.0,validation,0.9419354838709677,0.906832298136646,0.9240506329113923
7.0,test,0.9565217391304348,0.9256198347107438,0.9408171057655594
8.0,train,0.9783590515619119,0.980388459362625,0.9793727041537158
8.0,validation,0.9042769857433809,0.9192546583850931,0.9117043121149896
8.0,test,0.9454958364875095,0.9383921863260706,0.9419306184012065
9.0,train,0.9893394250904245,0.9800113143503677,0.9846532777567261
9.0,validation,0.9147609147609148,0.9109730848861284,0.9128630705394192
9.0,test,0.9501151189562548,0.9301277235161532,0.9400151860288534
10.0,train,0.9916619291263976,0.9867999245709975,0.9892249527410207
10.0,validation,0.9134020618556701,0.917184265010352,0.9152892561983471
10.0,test,0.9478927203065134,0.9293764087152517,0.9385432473444613
11.0,train,0.994681861348528,0.987554214595512,0.99110522331567
11.0,validation,0.9281183932346723,0.9089026915113871,0.9184100418410042
11.0,test,0.9578125,0.9211119459053343,0.9391037916507086
12.0,train,0.995847489618724,0.9949085423345276,0.9953777945476842
12.0,validation,0.9259259259259259,0.9316770186335404,0.9287925696594428
12.0,test,0.9504573170731707,0.9368895567242674,0.9436246689368143
13.0,train,0.9924797894341042,0.9954742598529135,0.9939747693466391
13.0,validation,0.9090909090909091,0.9316770186335404,0.9202453987730062
13.0,test,0.9409124906507106,0.9451540195341849,0.9430284857571215
14.0,train,0.9936126244598911,0.9973599849141995,0.9954827780914738
14.0,validation,0.9089068825910931,0.9296066252587992,0.9191402251791198
14.0,test,0.9414853713428357,0.9429000751314801,0.9421921921921923
15.0,train,0.9979253112033195,0.9977371299264567,0.9978312116925979
15.0,validation,0.9240246406570842,0.9316770186335404,0.9278350515463918
15.0,test,0.9518716577540107,0.9361382419233659,0.943939393939394
16.0,train,0.9984891406987725,0.9969828399019423,0.9977354217776939
16.0,validation,0.9257731958762887,0.9296066252587992,0.9276859504132231
16.0,test,0.9590100541376644,0.9316303531179564,0.9451219512195123
17.0,train,0.9983012457531144,0.9973599849141995,0.9978303933591172
17.0,validation,0.9218106995884774,0.927536231884058,0.9246646026831786
17.0,test,0.9561200923787528,0.9331329827197595,0.9444866920152091
18.0,train,0.9981132075471698,0.9975485574203281,0.9978308026030369
18.0,validation,0.9240246406570842,0.9316770186335404,0.9278350515463918
18.0,test,0.9495026778882938,0.932381667918858,0.9408642911296438
19.0,train,0.9983015663332704,0.9975485574203281,0.9979249198264478
19.0,validation,0.9276859504132231,0.9296066252587992,0.9286452947259567
19.0,test,0.9494640122511485,0.9316303531179564,0.9404626469472885
20.0,train,0.9983015663332704,0.9975485574203281,0.9979249198264478
20.0,validation,0.9276859504132231,0.9296066252587992,0.9286452947259567
20.0,test,0.9501915708812261,0.9316303531179564,0.9408194233687406
