epoch,sample_set,precision,recall,f1
1.0,validation,0.5059523809523809,0.48295454545454547,0.49418604651162795
1.0,test,0.29633113828786456,0.3808948004836759,0.3333333333333333
2.0,validation,0.793939393939394,0.7443181818181818,0.7683284457478006
2.0,test,0.6378316032295271,0.6686819830713422,0.652892561983471
3.0,validation,0.7953216374269005,0.7727272727272727,0.7838616714697406
3.0,test,0.668235294117647,0.686819830713422,0.6774001192605843
4.0,validation,0.8083832335329342,0.7670454545454546,0.7871720116618076
4.0,test,0.7042424242424242,0.7025392986698912,0.7033898305084746
5.0,validation,0.8092485549132948,0.7954545454545454,0.8022922636103151
5.0,test,0.7031431897555297,0.7303506650544136,0.7164887307236063
6.0,validation,0.8176795580110497,0.8409090909090909,0.8291316526610645
6.0,test,0.7289156626506024,0.7315598548972189,0.7302353651176825
7.0,validation,0.7954545454545454,0.7954545454545454,0.7954545454545455
7.0,test,0.7212121212121212,0.7194679564691656,0.7203389830508474
8.0,validation,0.797752808988764,0.8068181818181818,0.8022598870056498
8.0,test,0.7389749702026222,0.7496977025392987,0.7442977190876351
9.0,validation,0.8238636363636364,0.8238636363636364,0.8238636363636364
9.0,test,0.7320574162679426,0.7400241837968561,0.7360192423331329
10.0,validation,0.8146067415730337,0.8238636363636364,0.8192090395480226
10.0,test,0.7526753864447087,0.7654171704957679,0.7589928057553955
11.0,validation,0.8192090395480226,0.8238636363636364,0.8215297450424929
11.0,test,0.7396449704142012,0.7557436517533253,0.7476076555023924
12.0,validation,0.8125,0.8125,0.8125
12.0,test,0.7394366197183099,0.7617896009673518,0.7504466944609887
13.0,validation,0.84,0.8352272727272727,0.8376068376068375
13.0,test,0.7541766109785203,0.7642079806529625,0.7591591591591592
14.0,validation,0.8241758241758241,0.8522727272727273,0.8379888268156425
14.0,test,0.7464622641509434,0.7654171704957679,0.7558208955223882
15.0,validation,0.8539325842696629,0.8636363636363636,0.8587570621468926
15.0,test,0.7536057692307693,0.7581620314389359,0.755877034358047
16.0,validation,0.8370786516853933,0.8465909090909091,0.8418079096045197
16.0,test,0.749112426035503,0.7654171704957679,0.757177033492823
17.0,validation,0.8370786516853933,0.8465909090909091,0.8418079096045197
17.0,test,0.7488151658767772,0.7642079806529625,0.7564332734889287
18.0,validation,0.8370786516853933,0.8465909090909091,0.8418079096045197
18.0,test,0.7511848341232228,0.7666263603385731,0.7588270496708558
19.0,validation,0.8426966292134831,0.8522727272727273,0.8474576271186441
19.0,test,0.7532621589561092,0.7678355501813785,0.7604790419161678
20.0,validation,0.8426966292134831,0.8522727272727273,0.8474576271186441
20.0,test,0.7523696682464455,0.7678355501813785,0.7600239377618191
